burnup,boron,group,absorption,capture,fission,nu_fission,transport,out_scatter,diffusion
13.5,1122.5,2,0.137976,0.0615966,0.0763794,0.19477,1.04368,0.00209775,0.319384
13.5,1173.5,2,0.138636,0.0622455,0.0763904,0.194823,1.04351,0.0021065,0.319434
13.5,1224.5,2,0.139295,0.0628935,0.0764015,0.194875,1.04335,0.00211522,0.319483
13.5,1275.5,2,0.139953,0.0635401,0.0764126,0.194928,1.04319,0.00212392,0.319531
13.5,1326.5,2,0.14061,0.064186,0.0764238,0.194981,1.04304,0.00213261,0.319579
13.5,1377.6,2,0.141267,0.064832,0.076435,0.195033,1.04289,0.00214129,0.319626
13.5,1428.6,2,0.141922,0.0654759,0.0764464,0.195086,1.04274,0.00214994,0.319672
13.5,102.0,2,0.124554,0.0483816,0.0761724,0.193745,1.04753,0.00191856,0.31821
13.5,1479.6,2,0.142576,0.0661187,0.0764577,0.195139,1.04259,0.00215857,0.319717
13.5,1530.6,2,0.14323,0.0667605,0.0764691,0.195192,1.04244,0.00216718,0.319762
13.5,1581.6,2,0.143882,0.0674013,0.0764806,0.195245,1.0423,0.00217576,0.319805
13.5,1632.7,2,0.144534,0.0680422,0.0764921,0.195299,1.04216,0.00218435,0.319848
13.5,1683.7,2,0.145185,0.068681,0.0765037,0.195352,1.04202,0.0021929,0.319891
13.5,1734.7,2,0.145834,0.0693188,0.0765153,0.195405,1.04189,0.00220143,0.319932
13.5,1785.7,2,0.146483,0.0699556,0.0765271,0.195459,1.04176,0.00220994,0.319973
13.5,1836.7,2,0.14713,0.0705913,0.0765388,0.195513,1.04163,0.00221843,0.320013
13.5,1887.8,2,0.147778,0.0712273,0.0765507,0.195566,1.0415,0.00222693,0.320052
13.5,1938.8,2,0.148424,0.0718612,0.0765625,0.19562,1.04137,0.00223538,0.320091
13.5,153.1,2,0.125236,0.0490541,0.0761821,0.193795,1.04731,0.00192773,0.318277
13.5,1989.8,2,0.149069,0.0724941,0.0765744,0.195674,1.04125,0.00224382,0.320129
13.5,2040.8,2,0.149712,0.073126,0.0765864,0.195728,1.04113,0.00225224,0.320166
13.5,2091.8,2,0.150355,0.0737569,0.0765983,0.195782,1.04101,0.00226064,0.320202
13.5,2142.9,2,0.150999,0.0743882,0.0766104,0.195836,1.04089,0.00226904,0.320238
13.5,2193.9,2,0.15164,0.0750173,0.0766225,0.19589,1.04078,0.0022774,0.320273
13.5,2244.9,2,0.15228,0.0756455,0.0766347,0.195945,1.04067,0.00228575,0.320307
13.5,2295.9,2,0.152919,0.0762723,0.0766469,0.195999,1.04056,0.00229407,0.320341
13.5,2346.9,2,0.153558,0.0768986,0.0766592,0.196053,1.04045,0.00230238,0.320374
13.5,2398.0,2,0.154197,0.0775251,0.0766715,0.196108,1.04035,0.00231069,0.320406
13.5,2449.0,2,0.154834,0.0781497,0.076684,0.196163,1.04024,0.00231896,0.320438
13.5,204.1,2,0.125916,0.0497242,0.0761919,0.193845,1.04709,0.00193686,0.318343
13.5,2500.0,2,0.15547,0.0787732,0.0766964,0.196217,1.04014,0.00232721,0.320469
13.5,255.1,2,0.126594,0.0503923,0.0762018,0.193896,1.04687,0.00194595,0.318408
13.5,306.1,2,0.127272,0.05106,0.0762117,0.193946,1.04666,0.00195504,0.318472
13.5,357.1,2,0.127949,0.0517268,0.0762219,0.193997,1.04646,0.00196411,0.318535
13.5,408.2,2,0.128625,0.0523935,0.076232,0.194048,1.04625,0.00197318,0.318598
14.0,0.0,1,0.0111737,0.00825327,0.00292044,0.00755108,0.249791,0.0181757,1.33445
14.0,459.2,1,0.0113549,0.00841874,0.00293616,0.00759278,0.250207,0.0182372,1.33223
14.0,510.2,1,0.0113748,0.00843692,0.00293785,0.0075973,0.250251,0.0182432,1.332
14.0,561.2,1,0.0113946,0.00845505,0.00293954,0.00760178,0.250294,0.0182491,1.33177
14.0,612.2,1,0.0114145,0.00847327,0.00294122,0.00760627,0.250338,0.0182548,1.33153
14.0,663.3,1,0.0114341,0.00849126,0.00294289,0.0076107,0.250381,0.0182605,1.33131
14.0,714.3,1,0.0114538,0.00850928,0.00294455,0.00761512,0.250423,0.0182659,1.33108
14.0,765.3,1,0.0114735,0.00852727,0.0029462,0.00761952,0.250465,0.0182712,1.33086
14.0,816.3,1,0.0114931,0.00854522,0.00294784,0.00762389,0.250507,0.0182764,1.33063
14.0,867.4,1,0.0115126,0.00856317,0.00294947,0.00762825,0.250549,0.0182814,1.33041
14.0,918.4,1,0.0115321,0.00858104,0.00295109,0.00763258,0.25059,0.0182863,1.33019
14.0,51.0,1,0.011194,0.00827181,0.00292223,0.00755581,0.249839,0.0181832,1.33419
14.0,969.4,1,0.0115516,0.00859889,0.00295271,0.00763689,0.250631,0.018291,1.32998
14.0,1020.4,1,0.011571,0.00861669,0.00295431,0.00764118,0.250671,0.0182956,1.32976
14.0,1071.4,1,0.0115904,0.00863446,0.00295591,0.00764544,0.250711,0.0183001,1.32955
14.0,1122.5,1,0.0116097,0.00865222,0.0029575,0.00764969,0.250751,0.0183045,1.32934
14.0,1173.5,1,0.011629,0.00866992,0.00295907,0.00765392,0.25079,0.0183087,1.32913
14.0,1224.5,1,0.0116482,0.00868758,0.00296064,0.00765812,0.250829,0.0183128,1.32893
14.0,1275.5,1,0.0116674,0.0087052,0.00296221,0.0076623,0.250868,0.0183168,1.32872
14.0,1326.5,1,0.0116866,0.0087228,0.00296376,0.00766647,0.250906,0.0183206,1.32852
14.0,1377.6,1,0.0117057,0.00874039,0.00296531,0.00767062,0.250944,0.0183244,1.32832
14.0,1428.6,1,0.0117248,0.00875791,0.00296685,0.00767474,0.250982,0.018328,1.32812
14.0,102.0,1,0.0112143,0.00829031,0.002924,0.00756052,0.249887,0.0181905,1.33394
14.0,1479.6,1,0.0117438,0.0087754,0.00296837,0.00767884,0.251019,0.0183314,1.32792
14.0,1530.6,1,0.0117629,0.00879298,0.0029699,0.00768294,0.251056,0.0183347,1.32772
14.0,1581.6,1,0.0117818,0.00881039,0.00297141,0.007687,0.251093,0.0183379,1.32753
14.0,1632.7,1,0.0118007,0.00882783,0.00297292,0.00769105,0.25113,0.0183411,1.32733
14.0,1683.7,1,0.0118196,0.00884517,0.00297442,0.00769507,0.251166,0.0183441,1.32714
14.0,1734.7,1,0.0118384,0.0088625,0.00297591,0.00769908,0.251202,0.018347,1.32695
14.0,1785.7,1,0.0118572,0.00887978,0.00297739,0.00770307,0.251237,0.0183498,1.32677
14.0,1836.7,1,0.0118759,0.00889705,0.00297887,0.00770704,0.251273,0.0183525,1.32658
14.0,1887.8,1,0.0118946,0.0089143,0.00298034,0.007711,0.251308,0.0183551,1.32639
14.0,1938.8,1,0.0119133,0.00893149,0.0029818,0.00771492,0.251343,0.0183576,1.32621
14.0,153.1,1,0.0112346,0.0083088,0.00292577,0.00756521,0.249934,0.0181977,1.33369
14.0,1989.8,1,0.0119319,0.00894865,0.00298325,0.00771884,0.251377,0.0183599,1.32603
14.0,2040.8,1,0.0119505,0.00896577,0.00298469,0.00772273,0.251411,0.0183622,1.32585
14.0,2091.8,1,0.011969,0.00898288,0.00298613,0.00772661,0.251445,0.0183644,1.32567
14.0,2142.9,1,0.0119874,0.00899985,0.00298756,0.00773046,0.251479,0.0183666,1.32549
14.0,2193.9,1,0.0120059,0.00901688,0.00298898,0.0077343,0.251512,0.0183685,1.32532
14.0,2244.9,1,0.0120244,0.00903401,0.0029904,0.00773815,0.251545,0.0183703,1.32514
14.0,2295.9,1,0.0120427,0.00905086,0.00299181,0.00774194,0.251578,0.0183722,1.32497
14.0,2346.9,1,0.012061,0.0090678,0.00299321,0.00774573,0.251611,0.0183739,1.3248
14.0,2398.0,1,0.0120794,0.00908476,0.00299461,0.00774951,0.251643,0.0183754,1.32463
14.0,2449.0,1,0.0120976,0.00910162,0.002996,0.00775327,0.251675,0.0183769,1.32446
14.0,204.1,1,0.0112547,0.00832722,0.00292753,0.00756986,0.24998,0.0182047,1.33344
14.0,2500.0,1,0.0121159,0.00911848,0.00299738,0.00775702,0.251707,0.0183783,1.32429
14.0,255.1,1,0.0112749,0.00834559,0.00292927,0.00757449,0.250026,0.0182115,1.33319
14.0,306.1,1,0.0112949,0.00836394,0.00293101,0.0075791,0.250072,0.0182182,1.33295
14.0,357.1,1,0.011315,0.00838223,0.00293273,0.00758368,0.250117,0.0182247,1.33271
14.0,408.2,1,0.011335,0.00840052,0.00293445,0.00758825,0.250162,0.018231,1.33247
14.0,0.0,2,0.122642,0.0467215,0.0759201,0.193266,1.04876,0.0018916,0.317837
14.0,459.2,2,0.128777,0.0527459,0.0760314,0.193781,1.04682,0.00197397,0.318426
14.0,510.2,2,0.129454,0.0534095,0.076044,0.193839,1.04661,0.00198301,0.318487
14.0,561.2,2,0.130129,0.054072,0.0760567,0.193897,1.04642,0.00199204,0.318547
14.0,612.2,2,0.130803,0.0547334,0.0760694,0.193954,1.04622,0.00200104,0.318607
14.0,663.3,2,0.131477,0.0553949,0.0760821,0.194012,1.04603,0.00201004,0.318665
14.0,714.3,2,0.132149,0.0560541,0.0760949,0.19407,1.04584,0.00201901,0.318723
14.0,765.3,2,0.13282,0.0567122,0.0761078,0.194128,1.04565,0.00202795,0.31878
14.0,816.3,2,0.13349,0.0573693,0.0761207,0.194186,1.04547,0.00203688,0.318836
14.0,867.4,2,0.13416,0.0580265,0.0761338,0.194245,1.04529,0.0020458,0.318891
14.0,918.4,2,0.134828,0.0586814,0.0761468,0.194303,1.04511,0.00205469,0.318945
14.0,51.0,2,0.123327,0.0473951,0.0759322,0.193323,1.04853,0.00190083,0.317906
14.0,969.4,2,0.135495,0.0593354,0.0761598,0.194361,1.04494,0.00206355,0.318999
14.0,1020.4,2,0.136161,0.0599882,0.076173,0.194419,1.04476,0.0020724,0.319052
14.0,1071.4,2,0.136826,0.06064,0.0761862,0.194478,1.04459,0.00208122,0.319104
14.0,1122.5,2,0.137491,0.0612914,0.0761995,0.194537,1.04443,0.00209004,0.319155
14.0,1173.5,2,0.138154,0.061941,0.0762128,0.194595,1.04426,0.00209882,0.319205
14.0,1224.5,2,0.138816,0.0625897,0.0762261,0.194654,1.0441,0.00210759,0.319255
14.0,1275.5,2,0.139477,0.0632372,0.0762395,0.194713,1.04394,0.00211633,0.319303
14.0,1326.5,2,0.140137,0.0638839,0.0762529,0.194772,1.04378,0.00212506,0.319351
14.0,1377.6,2,0.140797,0.0645307,0.0762664,0.194831,1.04363,0.00213379,0.319398
14.0,1428.6,2,0.141455,0.0651754,0.0762799,0.19489,1.04348,0.00214248,0.319445
14.0,102.0,2,0.124012,0.0480675,0.0759444,0.19338,1.0483,0.00191004,0.317974
14.0,1479.6,2,0.142111,0.0658179,0.0762936,0.194949,1.04333,0.00215113,0.31949
14.0,1530.6,2,0.142768,0.0664605,0.0763073,0.195008,1.04318,0.00215978,0.319535
14.0,1581.6,2,0.143423,0.0671021,0.076321,0.195067,1.04304,0.00216841,0.319579
14.0,1632.7,2,0.144079,0.0677439,0.0763347,0.195127,1.0429,0.00217704,0.319623
14.0,1683.7,2,0.144732,0.0683835,0.0763485,0.195186,1.04276,0.00218563,0.319665
14.0,1734.7,2,0.145384,0.0690222,0.0763623,0.195245,1.04262,0.00219421,0.319707
14.0,1785.7,2,0.146036,0.0696598,0.0763761,0.195305,1.04249,0.00220276,0.319748
14.0,1836.7,2,0.146687,0.0702965,0.0763901,0.195364,1.04236,0.0022113,0.319789
14.0,1887.8,2,0.147337,0.0709334,0.076404,0.195424,1.04223,0.00221983,0.319828
14.0,1938.8,2,0.147986,0.0715676,0.076418,0.195484,1.0421,0.00222832,0.319867
14.0,153.1,2,0.124697,0.0487402,0.0759566,0.193437,1.04808,0.00191925,0.318041
14.0,1989.8,2,0.148634,0.0722014,0.0764321,0.195543,1.04197,0.0022368,0.319905
14.0,2040.8,2,0.14928,0.0728343,0.0764462,0.195603,1.04185,0.00224526,0.319943
14.0,2091.8,2,0.149926,0.0734662,0.0764603,0.195663,1.04173,0.0022537,0.31998
14.0,2142.9,2,0.150573,0.0740983,0.0764744,0.195723,1.04161,0.00226215,0.320016
14.0,2193.9,2,0.151217,0.0747284,0.0764886,0.195783,1.0415,0.00227055,0.320051
14.0,2244.9,2,0.15186,0.0753576,0.0765029,0.195843,1.04139,0.00227894,0.320086
14.0,2295.9,2,0.152503,0.0759855,0.0765171,0.195903,1.04128,0.00228731,0.32012
14.0,2346.9,2,0.153144,0.0766128,0.0765314,0.195963,1.04117,0.00229566,0.320153
14.0,2398.0,2,0.153786,0.0772404,0.0765459,0.196023,1.04106,0.00230401,0.320186
14.0,2449.0,2,0.154426,0.0778658,0.0765603,0.196083,1.04096,0.00231232,0.320218
14.0,204.1,2,0.125379,0.0494104,0.0759689,0.193494,1.04786,0.00192842,0.318108
14.0,2500.0,2,0.155065,0.0784904,0.0765748,0.196144,1.04086,0.00232062,0.320249
14.0,255.1,2,0.126061,0.0500793,0.0759812,0.193551,1.04765,0.00193756,0.318173
14.0,306.1,2,0.126741,0.0507472,0.0759936,0.193608,1.04744,0.00194669,0.318238
14.0,357.1,2,0.127421,0.0514143,0.0760063,0.193666,1.04723,0.0019558,0.318301
14.0,408.2,2,0.1281,0.0520813,0.0760189,0.193724,1.04702,0.0019649,0.318364
14.5,0.0,1,0.0111926,0.00829031,0.00290224,0.00750967,0.249759,0.0181591,1.33462
14.5,459.2,1,0.0113741,0.00845579,0.00291827,0.00755227,0.250173,0.0182201,1.33241
14.5,510.2,1,0.0113941,0.0084741,0.00292001,0.00755689,0.250217,0.018226,1.33217
14.5,561.2,1,0.011414,0.00849223,0.00292173,0.00756148,0.250261,0.0182318,1.33194
14.5,612.2,1,0.0114336,0.00851019,0.00292344,0.00756604,0.250304,0.0182376,1.33171
14.5,663.3,1,0.0114534,0.0085283,0.00292514,0.00757058,0.250347,0.0182431,1.33149
14.5,714.3,1,0.0114732,0.00854632,0.00292684,0.0075751,0.250389,0.0182485,1.33126
14.5,765.3,1,0.0114928,0.00856431,0.00292852,0.0075796,0.250431,0.0182538,1.33104
14.5,816.3,1,0.0115124,0.00858225,0.0029302,0.00758407,0.250473,0.0182589,1.33081
14.5,867.4,1,0.0115321,0.0086002,0.00293187,0.00758854,0.250515,0.0182639,1.33059
14.5,918.4,1,0.0115516,0.00861807,0.00293353,0.00759297,0.250556,0.0182687,1.33038
14.5,51.0,1,0.0112129,0.00830885,0.00290406,0.0075145,0.249807,0.0181666,1.33436
14.5,969.4,1,0.0115711,0.00863591,0.00293518,0.00759738,0.250596,0.0182734,1.33016
14.5,1020.4,1,0.0115905,0.0086537,0.00293682,0.00760177,0.250636,0.018278,1.32995
14.5,1071.4,1,0.0116099,0.00867147,0.00293845,0.00760613,0.250676,0.0182824,1.32974
14.5,1122.5,1,0.0116293,0.00868923,0.00294007,0.00761049,0.250716,0.0182867,1.32953
14.5,1173.5,1,0.0116486,0.00870692,0.00294169,0.00761481,0.250755,0.0182909,1.32932
14.5,1224.5,1,0.0116679,0.00872457,0.00294329,0.00761912,0.250794,0.018295,1.32911
14.5,1275.5,1,0.0116871,0.00874219,0.00294489,0.0076234,0.250833,0.0182989,1.32891
14.5,1326.5,1,0.0117063,0.00875978,0.00294648,0.00762766,0.250871,0.0183027,1.3287
14.5,1377.6,1,0.0117254,0.00877736,0.00294806,0.00763191,0.250909,0.0183064,1.3285
14.5,1428.6,1,0.0117445,0.00879488,0.00294964,0.00763613,0.250947,0.0183099,1.3283
14.5,102.0,1,0.0112332,0.00832736,0.00290587,0.0075193,0.249854,0.0181738,1.33411
14.5,1479.6,1,0.0117636,0.00881236,0.0029512,0.00764034,0.250984,0.0183134,1.32811
14.5,1530.6,1,0.0117826,0.0088298,0.00295276,0.00764452,0.251021,0.0183167,1.32791
14.5,1581.6,1,0.0118015,0.0088472,0.00295431,0.00764869,0.251058,0.0183199,1.32772
14.5,1632.7,1,0.0118205,0.00886463,0.00295585,0.00765284,0.251094,0.018323,1.32752
14.5,1683.7,1,0.0118394,0.00888197,0.00295739,0.00765697,0.25113,0.018326,1.32733
14.5,1734.7,1,0.0118582,0.00889929,0.00295891,0.00766107,0.251166,0.0183289,1.32714
14.5,1785.7,1,0.011877,0.00891656,0.00296043,0.00766516,0.251201,0.0183316,1.32696
14.5,1836.7,1,0.0118958,0.00893382,0.00296194,0.00766923,0.251237,0.0183343,1.32677
14.5,1887.8,1,0.0119145,0.00895106,0.00296345,0.0076733,0.251272,0.0183368,1.32659
14.5,1938.8,1,0.0119332,0.00896824,0.00296495,0.00767733,0.251306,0.0183393,1.3264
14.5,153.1,1,0.0112535,0.00834585,0.00290767,0.00752409,0.249901,0.0181809,1.33386
14.5,1989.8,1,0.0119518,0.0089854,0.00296643,0.00768135,0.251341,0.0183416,1.32622
14.5,2040.8,1,0.0119704,0.00900251,0.00296792,0.00768534,0.251375,0.0183438,1.32604
14.5,2091.8,1,0.011989,0.00901961,0.00296939,0.00768933,0.251408,0.0183459,1.32586
14.5,2142.9,1,0.0120076,0.0090367,0.00297086,0.00769329,0.251442,0.018348,1.32569
14.5,2193.9,1,0.0120261,0.00905374,0.00297232,0.00769724,0.251475,0.0183499,1.32551
14.5,2244.9,1,0.0120445,0.00907071,0.00297378,0.00770117,0.251508,0.0183517,1.32534
14.5,2295.9,1,0.0120629,0.0090877,0.00297522,0.00770508,0.251541,0.0183535,1.32516
14.5,2346.9,1,0.0120813,0.00910463,0.00297666,0.00770898,0.251574,0.0183551,1.32499
14.5,2398.0,1,0.0120997,0.00912157,0.0029781,0.00771287,0.251606,0.0183566,1.32482
14.5,2449.0,1,0.012118,0.00913843,0.00297952,0.00771673,0.251638,0.0183581,1.32466
14.5,204.1,1,0.0112737,0.00836428,0.00290947,0.00752885,0.249948,0.0181878,1.33361
14.5,2500.0,1,0.0121362,0.00915528,0.00298094,0.00772057,0.25167,0.0183594,1.32449
14.5,255.1,1,0.0112939,0.00838265,0.00291125,0.00753358,0.249994,0.0181946,1.33337
14.5,306.1,1,0.011314,0.00840099,0.00291302,0.00753828,0.250039,0.0182012,1.33312
14.5,357.1,1,0.0113341,0.00841928,0.00291478,0.00754297,0.250084,0.0182077,1.33288
14.5,408.2,1,0.0113541,0.00843758,0.00291653,0.00754763,0.250129,0.018214,1.33265
14.5,0.0,2,0.122191,0.0465247,0.0756663,0.192831,1.04947,0.0018844,0.31762
14.5,459.2,2,0.128342,0.0525402,0.0758016,0.193412,1.04753,0.00196697,0.318208
14.5,510.2,2,0.12902,0.053203,0.0758169,0.193476,1.04733,0.00197604,0.318269
14.5,561.2,2,0.129697,0.0538646,0.0758321,0.193541,1.04713,0.00198509,0.318329
14.5,612.2,2,0.130373,0.0545252,0.0758474,0.193606,1.04694,0.00199412,0.318389
14.5,663.3,2,0.131049,0.0551861,0.0758627,0.193671,1.04675,0.00200315,0.318447
14.5,714.3,2,0.131723,0.0558446,0.0758781,0.193735,1.04656,0.00201214,0.318505
14.5,765.3,2,0.132396,0.0565021,0.0758935,0.1938,1.04637,0.00202111,0.318562
14.5,816.3,2,0.133067,0.0571585,0.0759089,0.193865,1.04619,0.00203006,0.318618
14.5,867.4,2,0.13374,0.0578152,0.0759245,0.19393,1.046,0.00203901,0.318673
14.5,918.4,2,0.13441,0.0584696,0.07594,0.193995,1.04583,0.00204792,0.318727
14.5,51.0,2,0.122878,0.0471971,0.0756811,0.192895,1.04925,0.00189365,0.317689
14.5,969.4,2,0.135079,0.059123,0.0759555,0.19406,1.04565,0.00205681,0.318781
14.5,1020.4,2,0.135747,0.0597754,0.0759711,0.194125,1.04548,0.00206569,0.318834
14.5,1071.4,2,0.136414,0.0604268,0.0759868,0.194191,1.04531,0.00207454,0.318886
14.5,1122.5,2,0.137081,0.0610783,0.0760025,0.194256,1.04514,0.00208339,0.318937
14.5,1173.5,2,0.137746,0.0617276,0.0760182,0.194321,1.04497,0.0020922,0.318987
14.5,1224.5,2,0.13841,0.062376,0.0760339,0.194386,1.04481,0.002101,0.319037
14.5,1275.5,2,0.139073,0.0630232,0.0760497,0.194451,1.04465,0.00210977,0.319086
14.5,1326.5,2,0.139735,0.0636696,0.0760655,0.194517,1.04449,0.00211853,0.319134
14.5,1377.6,2,0.140398,0.0643163,0.0760814,0.194582,1.04434,0.00212728,0.319181
14.5,1428.6,2,0.141058,0.0649607,0.0760973,0.194648,1.04419,0.002136,0.319227
14.5,102.0,2,0.123564,0.0478684,0.075696,0.192959,1.04902,0.00190288,0.317757
14.5,1479.6,2,0.141717,0.065604,0.0761132,0.194713,1.04404,0.0021447,0.319273
14.5,1530.6,2,0.142376,0.0662465,0.0761292,0.194779,1.04389,0.00215338,0.319318
14.5,1581.6,2,0.143033,0.066888,0.0761452,0.194844,1.04375,0.00216204,0.319362
14.5,1632.7,2,0.143691,0.0675298,0.0761612,0.19491,1.0436,0.0021707,0.319406
14.5,1683.7,2,0.144347,0.0681694,0.0761773,0.194975,1.04347,0.00217933,0.319448
14.5,1734.7,2,0.145002,0.0688081,0.0761934,0.195041,1.04333,0.00218793,0.31949
14.5,1785.7,2,0.145655,0.0694458,0.0762095,0.195107,1.04319,0.00219652,0.319532
14.5,1836.7,2,0.146308,0.0700826,0.0762257,0.195172,1.04306,0.00220509,0.319572
14.5,1887.8,2,0.146962,0.0707196,0.0762419,0.195238,1.04293,0.00221365,0.319612
14.5,1938.8,2,0.147613,0.0713544,0.0762582,0.195304,1.0428,0.00222218,0.319651
14.5,153.1,2,0.124251,0.04854,0.0757109,0.193024,1.0488,0.00191211,0.317824
14.5,1989.8,2,0.148263,0.0719884,0.0762744,0.19537,1.04268,0.00223069,0.319689
14.5,2040.8,2,0.148912,0.0726215,0.0762907,0.195436,1.04256,0.00223919,0.319727
14.5,2091.8,2,0.149561,0.0732536,0.076307,0.195501,1.04244,0.00224766,0.319764
14.5,2142.9,2,0.150209,0.0738861,0.0763234,0.195567,1.04232,0.00225614,0.3198
14.5,2193.9,2,0.150856,0.0745164,0.0763398,0.195633,1.0422,0.00226458,0.319836
14.5,2244.9,2,0.151502,0.0751458,0.0763562,0.195699,1.04209,0.002273,0.319871
14.5,2295.9,2,0.152147,0.0757743,0.0763727,0.195765,1.04198,0.0022814,0.319905
14.5,2346.9,2,0.152791,0.0764019,0.0763891,0.195831,1.04187,0.00228978,0.319938
14.5,2398.0,2,0.153436,0.0770298,0.0764057,0.195897,1.04176,0.00229817,0.319971
14.5,2449.0,2,0.154078,0.0776556,0.0764223,0.195963,1.04166,0.00230652,0.320003
14.5,204.1,2,0.124935,0.0492092,0.0757259,0.193088,1.04858,0.0019213,0.31789
14.5,2500.0,2,0.154719,0.0782806,0.0764389,0.196029,1.04155,0.00231485,0.320034
14.5,255.1,2,0.125618,0.0498772,0.0757409,0.193153,1.04836,0.00193047,0.317956
14.5,306.1,2,0.1263,0.0505442,0.075756,0.193217,1.04815,0.00193962,0.31802
14.5,357.1,2,0.126982,0.0512103,0.0757713,0.193282,1.04794,0.00194875,0.318083
14.5,408.2,2,0.127663,0.0518764,0.0757865,0.193347,1.04774,0.00195788,0.318146
15.0,0.0,1,0.0112126,0.00832834,0.00288426,0.00746873,0.249737,0.0181461,1.33474
15.0,459.2,1,0.0113944,0.00849376,0.0029006,0.0075122,0.250149,0.0182062,1.33254
15.0,510.2,1,0.0114143,0.00851193,0.00290236,0.00751691,0.250192,0.0182121,1.33231
15.0,561.2,1,0.0114342,0.00853005,0.00290412,0.0075216,0.250236,0.0182178,1.33208
15.0,612.2,1,0.011454,0.00854814,0.00290587,0.00752626,0.250279,0.0182234,1.33185
15.0,663.3,1,0.0114738,0.00856623,0.00290761,0.00753091,0.250321,0.0182289,1.33162
15.0,714.3,1,0.0114936,0.00858424,0.00290933,0.00753552,0.250364,0.0182342,1.3314
15.0,765.3,1,0.0115133,0.00860222,0.00291105,0.00754012,0.250405,0.0182393,1.33117
15.0,816.3,1,0.0115329,0.00862015,0.00291276,0.00754469,0.250447,0.0182444,1.33095
15.0,867.4,1,0.0115525,0.00863808,0.00291447,0.00754925,0.250488,0.0182493,1.33074
15.0,918.4,1,0.0115721,0.00865594,0.00291616,0.00755377,0.250529,0.018254,1.33052
15.0,51.0,1,0.011233,0.00834687,0.00288611,0.00747366,0.249784,0.0181534,1.33449
15.0,969.4,1,0.0115916,0.00867376,0.00291784,0.00755828,0.250569,0.0182586,1.3303
15.0,1020.4,1,0.011611,0.00869152,0.00291951,0.00756275,0.250609,0.0182632,1.33009
15.0,1071.4,1,0.0116304,0.00870927,0.00292117,0.00756721,0.250649,0.0182675,1.32988
15.0,1122.5,1,0.0116498,0.00872701,0.00292283,0.00757166,0.250688,0.0182718,1.32967
15.0,1173.5,1,0.0116692,0.00874469,0.00292448,0.00757608,0.250727,0.0182758,1.32947
15.0,1224.5,1,0.0116884,0.00876233,0.00292612,0.00758048,0.250766,0.0182798,1.32926
15.0,1275.5,1,0.0117077,0.00877993,0.00292775,0.00758486,0.250805,0.0182837,1.32906
15.0,1326.5,1,0.0117269,0.0087975,0.00292938,0.00758922,0.250843,0.0182874,1.32885
15.0,1377.6,1,0.0117461,0.00881506,0.002931,0.00759357,0.25088,0.018291,1.32865
15.0,1428.6,1,0.0117652,0.00883257,0.0029326,0.00759789,0.250918,0.0182945,1.32846
15.0,102.0,1,0.0112533,0.00836537,0.00288796,0.00747856,0.249831,0.0181606,1.33423
15.0,1479.6,1,0.0117842,0.00885004,0.0029342,0.0076022,0.250955,0.0182978,1.32826
15.0,1530.6,1,0.0118033,0.00886746,0.00293579,0.00760648,0.250992,0.0183011,1.32807
15.0,1581.6,1,0.0118222,0.00888485,0.00293738,0.00761074,0.251028,0.0183042,1.32787
15.0,1632.7,1,0.0118412,0.00890226,0.00293896,0.00761499,0.251064,0.0183072,1.32768
15.0,1683.7,1,0.0118601,0.00891958,0.00294053,0.00761922,0.2511,0.0183101,1.32749
15.0,1734.7,1,0.011879,0.00893688,0.00294209,0.00762343,0.251136,0.0183129,1.3273
15.0,1785.7,1,0.0118978,0.00895414,0.00294364,0.00762762,0.251171,0.0183156,1.32712
15.0,1836.7,1,0.0119166,0.00897137,0.00294519,0.00763179,0.251206,0.0183182,1.32693
15.0,1887.8,1,0.0119353,0.0089886,0.00294673,0.00763595,0.251241,0.0183207,1.32675
15.0,1938.8,1,0.011954,0.00900576,0.00294826,0.00764008,0.251275,0.018323,1.32657
15.0,153.1,1,0.0112737,0.00838386,0.0028898,0.00748345,0.249878,0.0181676,1.33399
15.0,1989.8,1,0.0119727,0.0090229,0.00294978,0.00764419,0.25131,0.0183253,1.32639
15.0,2040.8,1,0.0119913,0.00904,0.0029513,0.00764829,0.251344,0.0183275,1.32621
15.0,2091.8,1,0.0120099,0.00905708,0.00295281,0.00765237,0.251377,0.0183295,1.32603
15.0,2142.9,1,0.0120285,0.00907414,0.00295431,0.00765643,0.251411,0.0183315,1.32585
15.0,2193.9,1,0.012047,0.00909116,0.00295581,0.00766048,0.251444,0.0183333,1.32568
15.0,2244.9,1,0.0120654,0.00910812,0.0029573,0.0076645,0.251476,0.0183351,1.32551
15.0,2295.9,1,0.0120839,0.00912508,0.00295878,0.00766851,0.251509,0.0183367,1.32533
15.0,2346.9,1,0.0121022,0.00914199,0.00296025,0.0076725,0.251541,0.0183383,1.32516
15.0,2398.0,1,0.0121206,0.00915891,0.00296172,0.00767648,0.251573,0.0183398,1.32499
15.0,2449.0,1,0.0121389,0.00917575,0.00296318,0.00768043,0.251605,0.0183412,1.32483
15.0,204.1,1,0.011294,0.00840241,0.00289163,0.00748831,0.249924,0.0181743,1.33374
15.0,2500.0,1,0.0121572,0.00919258,0.00296463,0.00768437,0.251637,0.0183425,1.32466
15.0,255.1,1,0.0113141,0.00842065,0.00289343,0.00749312,0.24997,0.0181811,1.3335
